Region,Provincia,Distrito,Ubigeo,Votosemitidos,Electores,N_Partidos,P_ausentismo,Año
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SALPO,130611,3833.0,4679.0,7.0,0.1808078649284035,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,SINSICAP,130613,5104.0,6474.0,11.0,0.2116156935434044,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,OTUZCO,USQUIL,130614,13934.0,18525.0,9.0,0.2478272604588394,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,22030.0,28071.0,9.0,0.2152043033735884,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,2414.0,2830.0,6.0,0.1469964664310954,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,18538.0,23149.0,9.0,0.19918786988638817,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,7430.0,9259.0,8.0,0.19753753105086944,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,BULDIBUYO,130802,2123.0,2960.0,6.0,0.2827702702702703,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,CHILLIA,130803,6577.0,8208.0,6.0,0.1987085769980507,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUANCASPATA,130804,2829.0,3950.0,9.0,0.28379746835443037,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,788.0,985.0,6.0,0.2,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,HUAYO,130806,2080.0,2792.0,7.0,0.25501432664756446,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,ONGON,130807,985.0,1312.0,4.0,0.24923780487804878,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PARCOY,130808,6272.0,8796.0,8.0,0.2869486130059118,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PATAZ,130809,3262.0,4465.0,7.0,0.26942889137737963,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,PIAS,130810,936.0,1196.0,4.0,0.21739130434782608,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,1247.0,1665.0,6.0,0.2510510510510511,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,TAURIJA,130812,1537.0,2004.0,7.0,0.23303393213572854,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,PATAZ,URPAY,130813,1537.0,2049.0,9.0,0.24987798926305516,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,9098.0,12794.0,6.0,0.2888854150382992,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,4539.0,6541.0,6.0,0.3060694083473475,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,4847.0,6073.0,12.0,0.20187716120533508,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,7040.0,9086.0,7.0,0.22518159806295399,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,7180.0,9648.0,5.0,0.255804311774461,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,5105.0,6732.0,8.0,0.2416815210932858,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,6402.0,9511.0,4.0,0.3268846598675218,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,2832.0,3588.0,6.0,0.21070234113712374,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,3190.0,3986.0,9.0,0.1996989463120923,2018
